Kanji,NR,KR,Meaning,W1,R1,M1
食,SHOKU,"ta, ku","food, eat",断食,だんじき,"fasting, fast"
食,SHOKU,"ta, ku","food, eat",日食,にっしょく,solar eclipse​
食,SHOKU,"ta, ku","food, eat",健康食品,けんこうしょくひん,health foods
食,SHOKU,"ta, ku","food, eat",洋食,ようしょく,western food
食,SHOKU,"ta, ku","food, eat",乞食,こじき,"beggar, begging"
食,SHOKU,"ta, ku","food, eat",月食,げっしょく,lunar eclipse​
食,SHOKU,"ta, ku","food, eat",冷凍食品,れいとうしょくひん,frozen food
食,SHOKU,"ta, ku","food, eat",食材,しょくざい,"foodstuff, ingredient"
食,SHOKU,"ta, ku","food, eat",腐食,ふしょく,"corrosion, etching, erosion, rot, decay, rust"
食,SHOKU,"ta, ku","food, eat",軽食,けいしょく,"light meal, snack, refreshments"
食,SHOKU,"ta, ku","food, eat",侵食,しんしょく,"encroachment, erosion, corrosion"
食,SHOKU,"ta, ku","food, eat",夜食,やしょく,"supper, night meal, midnight snack"
食,SHOKU,"ta, ku","food, eat",外食,がいしょく,"eating out, dining out"
食,SHOKU,"ta, ku","food, eat",食後,しょくご,after a meal
食,SHOKU,"ta, ku","food, eat",和食,わしょく,japanese food
食,SHOKU,"ta, ku","food, eat",食用,しょくよう,"for use as food, edible"
食,SHOKU,"ta, ku","food, eat",試食,ししょく,"sampling food, tasting, trying"
食,SHOKU,"ta, ku","food, eat",飲食,いんしょく,"food and drink, eating and drinking"
食,SHOKU,"ta, ku","food, eat",食費,しょくひ,food expense
食,SHOKU,"ta, ku","food, eat",食生活,しょくせいかつ,eating habits
食,SHOKU,"ta, ku","food, eat",食い込む,くいこむ,"to bite into, cut into, eat into"
食,SHOKU,"ta, ku","food, eat",間食,かんしょく,"eating between meals, snacking"
食,SHOKU,"ta, ku","food, eat",食い止める,くいとめる,"to check, hold back, keep at bay"
食,SHOKU,"ta, ku","food, eat",肉食,にくしょく,meat eating
食,SHOKU,"ta, ku","food, eat",食べ過ぎる,たべたすぎる,to overeat
食,SHOKU,"ta, ku","food, eat",食い物,くいもの,"food, foodstuff​"
食,SHOKU,"ta, ku","food, eat",常食,じょうしょく,"daily food, regular diet"
八,HACHI,ya,eight,八,はち,eight
八,HACHI,ya,eight,八百屋,やおや,greengrocer
八,HACHI,ya,eight,八つ,やっつ,eight
八,HACHI,ya,eight,八日,ようか,"eight day of the month, eight days"
八,HACHI,ya,eight,八百長,やおちょう,match fixing
八,HACHI,ya,eight,八月,はちがつ,august
八,HACHI,ya,eight,八つ当たり,やつあたり,venting one's anger 
八,HACHI,ya,eight,八丁,はっちょう,skillfulness
八,HACHI,ya,eight,十八番,おはこ,one's favourite party trick
八,HACHI,ya,eight,八分音符,はちぶおんぷ,eight note
八,HACHI,ya,eight,八幡,はちまん,"hachiman, god of war"
八,HACHI,ya,eight,八方,はっぽう,all sides
水,SUI,mizu,water,水道,すいどう,"water supply, water service"
水,SUI,mizu,water,水泳,すいえい,swimming
水,SUI,mizu,water,水素,すいそ,hydrogen
水,SUI,mizu,water,香水,こうすい,"perfume, scent"
水,SUI,mizu,water,淡水,たんすい,fresh water 
水,SUI,mizu,water,水蒸気,すいじょうき,water vapour
水,SUI,mizu,water,水平,すいへい,"horizontal, level, even"
水,SUI,mizu,water,水分,すいぶん,"water, liquid, fluid"
水,SUI,mizu,water,海水浴,かいすいよく,swimming in the ocean
水,SUI,mizu,water,水筒,すいとう,"flask, water bottle"
水,SUI,mizu,water,噴水,ふんすい,water fountain
水,SUI,mizu,water,洪水,こうずい,"flood, flooding"
水,SUI,mizu,water,水源,すいげん,source of river
水,SUI,mizu,water,潜水,せんすい,"diving, submerging"
水,SUI,mizu,water,水準,すいじゅん,"level, standard"
水,SUI,mizu,water,下水,げすい,"drainage, ditch, gutter"
水,SUI,mizu,water,断水,だんすい,suspension of water supply
水,SUI,mizu,water,水滴,すいてき,drop of water
水,SUI,mizu,water,排水,はいすい,"drainage, draining"
水,SUI,mizu,water,大水,おおみず,flood
水,SUI,mizu,water,水族館,すいぞくかん,aquarium
水,SUI,mizu,water,水着,みずぎ,"bathing suit, swimsuit"
水,SUI,mizu,water,水面,すいめん,water's surface
水,SUI,mizu,water,海水,かいすい,seawater
水,SUI,mizu,water,防水,ぼうすい,waterproofing
水,SUI,mizu,water,雨水,あまみず,rain water
水,SUI,mizu,water,水路,すいろ,"waterway, canal, channel"
水,SUI,mizu,water,水死,すいし,death by drowning
水,SUI,mizu,water,水割り,みずわり,"cut drink, diluted drink"
水,SUI,mizu,water,潜水艦,せんすいかん,submarine
水,SUI,mizu,water,海水浴場,かいすいよくじょう,swimming area
水,SUI,mizu,water,水域,すいいき,"waters, water area"
天,TEN,ame,"heavens, sky",天気予報,てんきよほう,weather forecast
天,TEN,ame,"heavens, sky",天才,てんさい,"genius, prodigy, natural gift"
天,TEN,ame,"heavens, sky",天国,てんごく,paradise
天,TEN,ame,"heavens, sky",天体,てんたい,heavenly body
天,TEN,ame,"heavens, sky",天候,てんこう,weather
天,TEN,ame,"heavens, sky",天然,てんねん,"nature, spontaneity"
天,TEN,ame,"heavens, sky",晴天,せいてん,fine weather
天,TEN,ame,"heavens, sky",雨天,うてん,rainy weather
天,TEN,ame,"heavens, sky",天災,てんさい,"natural calamity, disaster"
天,TEN,ame,"heavens, sky",先天的,せんてんてき,"inborn, innate, inherent"
天,TEN,ame,"heavens, sky",天井,てんじょう,ceiling
天,TEN,ame,"heavens, sky",天使,てんし,angel
天,TEN,ame,"heavens, sky",天文学,てんもんがく,astronomy
天,TEN,ame,"heavens, sky",天下,てんか,the whole world
天,TEN,ame,"heavens, sky",天文台,てんもんだい,astronomical observatory
天,TEN,ame,"heavens, sky",天ぷら,てんぷら,tempura
天,TEN,ame,"heavens, sky",悪天候,あくてんこう,bad weather
天,TEN,ame,"heavens, sky",好天,こうてん,fine weather
天,TEN,ame,"heavens, sky",天辺,てっぺん,"top, summit, apex, peak​"
天,TEN,ame,"heavens, sky",有頂天,うちょうてん,ecstasy
天,TEN,ame,"heavens, sky",後天的,こうてんてき,acquired
天,TEN,ame,"heavens, sky",楽天的,らくてんてき,optimistic
天,TEN,ame,"heavens, sky",露天風呂,ろてんぶろ,open-air bath
天,TEN,ame,"heavens, sky",摩天楼,まてんろう,skyscraper
木,"BOKU, MOKU",ki,tree,木,き,tree
木,"BOKU, MOKU",ki,tree,木曜日,もくようび,thursday
木,"BOKU, MOKU",ki,tree,木材,もくざい,"lumber, timber, wood"
木,"BOKU, MOKU",ki,tree,材木,ざいもく,"wood,lumber, timber"
木,"BOKU, MOKU",ki,tree,植木,うえき,"garden shrubs, trees, potted plant"
木,"BOKU, MOKU",ki,tree,木綿,もめん,cotton material
木,"BOKU, MOKU",ki,tree,木工,もっこう,woodworking
木,"BOKU, MOKU",ki,tree,庭木,にわき,garden tree
木,"BOKU, MOKU",ki,tree,植木鉢,うえきばち,"flowerpot, plant pot"
木,"BOKU, MOKU",ki,tree,並木道,なみきみち,"avenue, boulevard, tree-lined street"
木,"BOKU, MOKU",ki,tree,大木,たいぼく,large tree
木,"BOKU, MOKU",ki,tree,樹木,じゅもく,"tree, trees and shrubs"
木,"BOKU, MOKU",ki,tree,枯れ木,かれき,"dead tree, withered tree"
木,"BOKU, MOKU",ki,tree,木造,もくぞう,"wooden, made of wood"
木,"BOKU, MOKU",ki,tree,木の実,きのみ,"fruit of a tree, nut, berry"
木,"BOKU, MOKU",ki,tree,木製,もくせい,"wooden, made of wood"
木,"BOKU, MOKU",ki,tree,草木,くさき,"plants, vegetation"
木,"BOKU, MOKU",ki,tree,木の葉,このは,"tree leaves, foliage"
六,ROKU,mu,six,六,ろく,six
六,ROKU,mu,six,六つ,むっつ,six
六,ROKU,mu,six,六日,むいか,"sixth day of the month, six days"
六,ROKU,mu,six,六月,ろくがつ,june
六,ROKU,mu,six,十六,じゅうろく,sixteen
万,"MAN, BAN",.,"ten thousand, many",万年筆,まんねんひつ,fountain pen
万,"MAN, BAN",.,"ten thousand, many",万一,まんいち,"unlikely event, by some chance"
万,"MAN, BAN",.,"ten thousand, many",万能,ばんのう,"all-purpose, utility, universal"
万,"MAN, BAN",.,"ten thousand, many",万引き,まんびき,"shoplifting, shoplifter"
万,"MAN, BAN",.,"ten thousand, many",万事,ばんじ,"all, everything"
万,"MAN, BAN",.,"ten thousand, many",万人,ばんにん,"all people, everybody"
万,"MAN, BAN",.,"ten thousand, many",万全,ばんぜん,"perfection, flawlessness"
万,"MAN, BAN",.,"ten thousand, many",万国,ばんこく,"all countries, the whole world"
万,"MAN, BAN",.,"ten thousand, many",数万,すうまん,tens of thousands
万,"MAN, BAN",.,"ten thousand, many",満更,満更,"(not) altogether, (not) wholly"
万,"MAN, BAN",.,"ten thousand, many",万策,ばんさく,all means
万,"MAN, BAN",.,"ten thousand, many",一万円,いちまんえん,ten thousand yen
白,"HAKU, BYAKU",shiro,white​,白い,しろい,white​
白,"HAKU, BYAKU",shiro,white​,面白い,おもしろい,interesting
白,"HAKU, BYAKU",shiro,white​,真っ白,まっしろ,pure white
白,"HAKU, BYAKU",shiro,white​,青白い,あおじろい,"pale, pallid"
白,"HAKU, BYAKU",shiro,white​,告白,こくはく,confession
白,"HAKU, BYAKU",shiro,white​,白状,はくじょう,confession
白,"HAKU, BYAKU",shiro,white​,自白,じはく,"confession, admission"
白,"HAKU, BYAKU",shiro,white​,白書,はくしょ,white paper 
白,"HAKU, BYAKU",shiro,white​,白衣,はくい,white clothes
白,"HAKU, BYAKU",shiro,white​,紅白,こうはく,"red and white, colours for festive"
白,"HAKU, BYAKU",shiro,white​,白内障,はくないしょう,cataract
白,"HAKU, BYAKU",shiro,white​,白髪,しらが,"white hair, grey hair"
白,"HAKU, BYAKU",shiro,white​,明白,めいはく,"obvious, clear, plain, evident"
白,"HAKU, BYAKU",shiro,white​,潔白,けっぱく,innocence
白,"HAKU, BYAKU",shiro,white​,白黒,しろくろ,"black and white, monochrome"
白,"HAKU, BYAKU",shiro,white​,白紙,はくし,"white paper, flyleaf, blank paper"
白,"HAKU, BYAKU",shiro,white​,白色,しろいろ,white
白,"HAKU, BYAKU",shiro,white​,空白,くうはく,blank space
白,"HAKU, BYAKU",shiro,white​,腕白,わんぱく,"naughty, mischievous, unruly​"
白,"HAKU, BYAKU",shiro,white​,白熱,はくねつ,"white heat, incandescence, white light"
白,"HAKU, BYAKU",shiro,white​,白線,はくせん,white line
白,"HAKU, BYAKU",shiro,white​,白熊,しろくま,polar bear 
白,"HAKU, BYAKU",shiro,white​,白日,はくじつ,"bright sunshine, broad daylight​"
七,SHICHI,nana,seven,七,しち・なな,seven
七,SHICHI,nana,seven,七つ,ななつ,seven
七,SHICHI,nana,seven,七日,なのか,"seventh day of the month, seven days"
七,SHICHI,nana,seven,七月,しちがつ,july
七,SHICHI,nana,seven,十七,じゅうしち,seventeen
七,SHICHI,nana,seven,七夕,たなばた,"start festival, Takabata"
七,SHICHI,nana,seven,七時,しちじ,seven o’clock
円,EN,maru,"yen, circle",円,えん,"yen, circle"
円,EN,maru,"yen, circle",円満,えんまん,"harmonious, peaceful, happy, amicable"
円,EN,maru,"yen, circle",円滑,えんかつ,"smooth, undisturbed, uninterrupted, harmonious"
円,EN,maru,"yen, circle",円柱,えんちゅう,"column, shaft, cylinder"
円,EN,maru,"yen, circle",楕円,だえん,ellipse
円,EN,maru,"yen, circle",円高,えんだか,appreciation of the yen
円,EN,maru,"yen, circle",一円,いちえん,one yen
円,EN,maru,"yen, circle",円安,えんやす,"depreciation of the yen, weak yen​"
円,EN,maru,"yen, circle",円卓,えんたく,round table
円,EN,maru,"yen, circle",円形,えんけい,"round shape, circle, circular form"
円,EN,maru,"yen, circle",円相場,えんそうば,yen exchange rate
円,EN,maru,"yen, circle",楕円形,だえんけい,elliptical shape
円,EN,maru,"yen, circle",千円札,せんえんさつ,thousand yen bill
円,EN,maru,"yen, circle",円陣,えんじん,"forming a circle, circular formation "
円,EN,maru,"yen, circle",円熟,えんじゅく,"ripeness, mellowness, maturity"
円,EN,maru,"yen, circle",円周,えんしゅう,circumference
円,EN,maru,"yen, circle",円錐形,えんすいけい,cone shape
円,EN,maru,"yen, circle",円建て,えんだ,yen basis for trade or exchange
円,EN,maru,"yen, circle",円盤,えんばん,"disk, discus, platter"
円,EN,maru,"yen, circle",円筒,えんとう,cylinder
円,EN,maru,"yen, circle",円弧,えんこ,arc
円,EN,maru,"yen, circle",半円,はんえん,semicircle
円,EN,maru,"yen, circle",円盤投げ,えんばんなげ,discus throw
円,EN,maru,"yen, circle",円環,えんかん,"circle, ring"
円,EN,maru,"yen, circle",同心円,どうしんえん,concentric circles
円,EN,maru,"yen, circle",円軌道,えんきどう,circular orbit
円,EN,maru,"yen, circle",円周率,えんしゅうりつ,pi
電,DEN,.,electricity,電話,でんわ,telephone call
電,DEN,.,electricity,電車,でんしゃ,"train, electric train"
電,DEN,.,electricity,電気,でんき,electricity
電,DEN,.,electricity,電報,でんぽう,telegram
電,DEN,.,electricity,電子,でんし,electron
電,DEN,.,electricity,電池,でんち,"battery, cell"
電,DEN,.,electricity,停電,ていでん,"power outage, electricity outage"
電,DEN,.,electricity,電力,でんりょく,electric power​
電,DEN,.,electricity,電柱,でんちゅう,utility pole
電,DEN,.,electricity,電球,でんきゅう,light bulb
電,DEN,.,electricity,電波,でんぱ,radio wave
電,DEN,.,electricity,電流,でんりゅう,electric current
電,DEN,.,electricity,発電,はつでん,power generation
電,DEN,.,electricity,電灯,でんとう,electric light
電,DEN,.,electricity,電線,でんせん,electric line
電,DEN,.,electricity,乾電池,かんでんち,"dry cell, battery​"
電,DEN,.,electricity,電源,でんげん,source of electricity
電,DEN,.,electricity,公衆電話,こうしゅうでんわ,public telephone
電,DEN,.,electricity,電話機,でんわき,telephone device
電,DEN,.,electricity,発電所,はつでんしょ,power plant
電,DEN,.,electricity,電卓,でんたく,electronic calculator
電,DEN,.,electricity,発電機,はつでんき,"dynamo, power generator"
電,DEN,.,electricity,太陽電池,たいようでんち,solar cell
電,DEN,.,electricity,電話番号,でんわばんごう,telephone number
電,DEN,.,electricity,携帯電話,けいたいでんわ,mobile telephone
電,DEN,.,electricity,懐中電灯,かいちゅうでんとう,"electric torch, flashlight"
電,DEN,.,electricity,電子工学,でんしこうがく,electronic engineering
電,DEN,.,electricity,心電図,しんでんず,electrocardiogram
電,DEN,.,electricity,電気製品,でんきせいひん,electronic goods
電,DEN,.,electricity,充電,じゅうでん,electric charging
電,DEN,.,electricity,電動,でんどう,electrically powered
電,DEN,.,electricity,電信,でんしん,telegraph
電,DEN,.,electricity,終電,しゅうでん,last train of the day
父,FU,chichi,father,父兄,ふけい,guardians、 parents
父,FU,chichi,father,父母,ふぼ,"father and mother, parents"
父,FU,chichi,father,父親,ちちおや,father
父,FU,chichi,father,祖父,そふ,grandfather
父,FU,chichi,father,叔父,おじ,uncle
父,FU,chichi,father,祖父母,そふぼ,grandparents
父,FU,chichi,father,親父,おやじ,one's father
父,FU,chichi,father,伯父さん,おじ父さん,uncle
父,FU,chichi,father,お祖父さん,おじいさん,じい
父,FU,chichi,father,お父さん,おとうさん,father
北,HOKU,kita,north,北極,ほっきょく,north pole
北,HOKU,kita,north,南北,なんぼく,north and south
北,HOKU,kita,north,北海道,ほっかいどう,hokkaido
北,HOKU,kita,north,北極圏,ほっきょくけん,arctic circle
北,HOKU,kita,north,北上,ほくじょう,going north
北,HOKU,kita,north,北方,ほっぽう,northern direction
北,HOKU,kita,north,北海,ほっかい,northern sea
北,HOKU,kita,north,北風,きたかぜ,north wind
北,HOKU,kita,north,北半球,きたはんきゅう,northern hemisphere
北,HOKU,kita,north,東北,とうほく,north-east
北,HOKU,kita,north,北部,ほくぶ,northern part
北,HOKU,kita,north,敗北,はいぼく,"defeat, loss, reverse, setback"
北,HOKU,kita,north,北側,きたがわ,north side
北,HOKU,kita,north,北西,ほくせい,northwest
北,HOKU,kita,north,北東,ほくとう,northeast
北,HOKU,kita,north,北口,きたぐち,north entrance
北,HOKU,kita,north,北陸,ほくりく,hokuriku region
北,HOKU,kita,north,北緯,ほくい,north latitude
車,SHA,kuruma,"car, vehicle",自転車,じてんしゃ,bicycle
車,SHA,kuruma,"car, vehicle",電車,でんしゃ,"train, electric train"
車,SHA,kuruma,"car, vehicle",自動車,じどうしゃ,"car, automobile"
車,SHA,kuruma,"car, vehicle",駐車場,ちゅうしゃじょう,"parking lot, car park"
車,SHA,kuruma,"car, vehicle",列車,れっしゃ,"train, railway train"
車,SHA,kuruma,"car, vehicle",車庫,しゃこ,"garage, carport"
車,SHA,kuruma,"car, vehicle",車輪,しゃりん,wheel
車,SHA,kuruma,"car, vehicle",歯車,はぐるま,"gear, cogwheel"
車,SHA,kuruma,"car, vehicle",車掌,しゃしょう,train conductor
車,SHA,kuruma,"car, vehicle",機関車,きかんしゃ,"locomotive, engine"
車,SHA,kuruma,"car, vehicle",汽車,きしゃ,"train, steam train"
車,SHA,kuruma,"car, vehicle",発車,はっしゃ,"departure, leaving"
車,SHA,kuruma,"car, vehicle",風車,ふうしゃ,"windmill, wind turbine"
車,SHA,kuruma,"car, vehicle",停車,ていしゃ,stopping
車,SHA,kuruma,"car, vehicle",下車,げしゃ,"alighting, getting off"
車,SHA,kuruma,"car, vehicle",中古車,ちゅうこしゃ,"used car, secondhand car"
車,SHA,kuruma,"car, vehicle",救急車,きゅうきゅうしゃ,ambulance
車,SHA,kuruma,"car, vehicle",車線,しゃせん,"traffic lane, road lane"
車,SHA,kuruma,"car, vehicle",乗車券,じょうしゃけん,ticket
車,SHA,kuruma,"car, vehicle",車椅子,くるまいす,wheelchair
車,SHA,kuruma,"car, vehicle",貨車,かしゃ,"freight car, van"
車,SHA,kuruma,"car, vehicle",車種,しゃしゅ,car model
車,SHA,kuruma,"car, vehicle",車検,しゃけん,vehicle inspection
車,SHA,kuruma,"car, vehicle",車道,しゃどう,roadway
車,SHA,kuruma,"car, vehicle",消防車,しょうぼうしゃ,"fire engine, fire truck"
車,SHA,kuruma,"car, vehicle",客車,きゃくしゃ,passenger car
車,SHA,kuruma,"car, vehicle",洗車,せんしゃ,car washing
車,SHA,kuruma,"car, vehicle",終電車,しゅうでんしゃ,last train of the day
母,BO,haha,mother,母,はは,mother
母,BO,haha,mother,母親,ははおや,mother
母,BO,haha,mother,お母さん,おかあさん,mother
母,BO,haha,mother,お祖母さん,おばあさん,grandmother
母,BO,haha,mother,祖母,そぼ,grandmother
母,BO,haha,mother,母校,ぼこう,alma mater
母,BO,haha,mother,伯母さん,おばさん,aunt
母,BO,haha,mother,母の日,ははのひ,mother’s day
母,BO,haha,mother,母乳,ぼにゅう,mother's milk​
母,BO,haha,mother,ぼこく,ぼこく,one's home country
母,BO,haha,mother,義母,ぎぼ,mother-in-law
母,BO,haha,mother,母国語,ぼこくご,mother tongue
半,HAN,naka,half,半島,はんとう,peninsula
半,HAN,naka,half,大半,たいはん,"majority, more than half"
半,HAN,naka,half,半ば,なかば,"middle, halfway, midway"
半,HAN,naka,half,過半数,かはんすう,majority
半,HAN,naka,half,半端,はんぱ,"remnant, fragment, incomplete set"
半,HAN,naka,half,半球,はんきゅう,hemisphere
半,HAN,naka,half,半径,はんけい,radius
半,HAN,naka,half,時半,じはん,half past the hour
半,HAN,naka,half,中途半端,ちゅうとはんぱ,"halfway, half measures, unfinished"
半,HAN,naka,half,半年,はんとし,half a year
半,HAN,naka,half,半数,はんすう,half the number
半,HAN,naka,half,上半身,じょうはんしん,upper body​
半,HAN,naka,half,半額,はんがく,half price
半,HAN,naka,half,半減,はんげん,reduction by half
半,HAN,naka,half,半値,はんね,half price
半,HAN,naka,half,前半,ぜんはん,first half​
半,HAN,naka,half,半生,はんせい,half a lifetime
半,HAN,naka,half,半日,はんにち,half day
半,HAN,naka,half,半袖,はんそで,short sleeves
半,HAN,naka,half,生半可,なまはんか,"superficial, half-hearted, shallow"
百,HYAKU,.,hundred,百,ひゃく,hundred
百,HYAKU,.,hundred,八百屋,やおや,greengrocer
百,HYAKU,.,hundred,百科事典,ひゃっかじてん,encyclopedia
百,HYAKU,.,hundred,百姓,ひゃくしょう,"farmer, peasant"
百,HYAKU,.,hundred,百貨店,ひゃっかてん,department store
百,HYAKU,.,hundred,何百,なんびゃく,hundreds
百,HYAKU,.,hundred,数百,すうひゃく,several hundreds
百,HYAKU,.,hundred,百害,ひゃくがい,great damage
土,"DO, TO",tsuchi,"earth, ground, soil",土曜日,どようび,saturday
土,"DO, TO",tsuchi,"earth, ground, soil",土産,みやげ,local specialty 
土,"DO, TO",tsuchi,"earth, ground, soil",国土,こくど,"country, territory, domain"
土,"DO, TO",tsuchi,"earth, ground, soil",土地,とち,plot of land
土,"DO, TO",tsuchi,"earth, ground, soil",土手,どて,"embankment, bank"
土,"DO, TO",tsuchi,"earth, ground, soil",領土,りょうど,"dominion, territory, possession"
土,"DO, TO",tsuchi,"earth, ground, soil",土台,どだい,"foundation, base, basis"
土,"DO, TO",tsuchi,"earth, ground, soil",風土,ふうど,"natural features, topography, climate"
土,"DO, TO",tsuchi,"earth, ground, soil",土壌,どじょう,"soil, breeding ground"
土,"DO, TO",tsuchi,"earth, ground, soil",粘土,ねんど,clay
土,"DO, TO",tsuchi,"earth, ground, soil",本土,ほんど,mainland
土,"DO, TO",tsuchi,"earth, ground, soil",土俵,どひょう,"ring, forum"
土,"DO, TO",tsuchi,"earth, ground, soil",土壇場,どたんば,"last moment, eleventh hour"
土,"DO, TO",tsuchi,"earth, ground, soil",全土,ぜんど,whole nation
土,"DO, TO",tsuchi,"earth, ground, soil",郷土料理,きょうどりょうり,"regional cuisine, local cuisine"
土,"DO, TO",tsuchi,"earth, ground, soil",土木,どぼく,"engineering works, public works"
西,"SEI, SAI",nishi,west,西洋,せいよう,the west
西,"SEI, SAI",nishi,west,西暦,せいれき,common era
西,"SEI, SAI",nishi,west,関西,かんさい,kansai region
西,"SEI, SAI",nishi,west,東西,とうざい,east and west
西,"SEI, SAI",nishi,west,西日,にしび,"westering sun, setting sun"
西,"SEI, SAI",nishi,west,大西洋,たいせいよう,atlantic ocean
西,"SEI, SAI",nishi,west,西瓜,すいか,watermelon
西,"SEI, SAI",nishi,west,西部,せいぶ,western part
西,"SEI, SAI",nishi,west,西側,にしがわ,west side
西,"SEI, SAI",nishi,west,北西,ほくせい,northwest
西,"SEI, SAI",nishi,west,西洋人,せいようじん,westerner
西,"SEI, SAI",nishi,west,西海岸,西海岸,west coast
読,"DOKU, TOKU",yo,read,読書,どくしょ,reading
読,"DOKU, TOKU",yo,read,読者,どくしゃ,reader
読,"DOKU, TOKU",yo,read,購読,こうどく,buying and reading
読,"DOKU, TOKU",yo,read,朗読,ろうどく,"reading aloud, recitation"
読,"DOKU, TOKU",yo,read,読み上げる,よみあげる,"to read out, read aloud"
読,"DOKU, TOKU",yo,read,解読,かいどく,"deciphering, decoding​"
読,"DOKU, TOKU",yo,read,読み方,よみかた,"way of reading, pronunciation"
読,"DOKU, TOKU",yo,read,愛読,あいどく,reading with pleasure
読,"DOKU, TOKU",yo,read,読み物,よみもの,reading material
読,"DOKU, TOKU",yo,read,音読,おんどく,reading aloud​
読,"DOKU, TOKU",yo,read,定期購読,ていきこうどく,subscription
読,"DOKU, TOKU",yo,read,読み取る,よみとる,to read and understand
読,"DOKU, TOKU",yo,read,句読点,くとうてん,punctuation mark
読,"DOKU, TOKU",yo,read,速読,そくどく,speed reading​
読,"DOKU, TOKU",yo,read,通読,つうどく,"reading through, reading over"
読,"DOKU, TOKU",yo,read,流し読み,ながしよみ,skimming
千,SEN,chi,thousand,何千,なんぜん,many thousands
千,SEN,chi,thousand,千切り,せんぎり,finely cut strips
千,SEN,chi,thousand,千里,せんり,"long distance​, distance measurement system"
千,SEN,chi,thousand,数千,すうせん,several thousand​
千,SEN,chi,thousand,千円札,せんえんさつ,thousand yen bill
千,SEN,chi,thousand,千葉,ちば,chiba
校,KOU,.,school,校長,こうちょう,principal
校,KOU,.,school,中学校,ちゅうがっこう,junior high school
校,KOU,.,school,高等学校,こうとうがっこう,senior high school
校,KOU,.,school,高校,こうこう,"senior high school, high school​"
校,KOU,.,school,高校生,こうこうせい,senior high school student
校,KOU,.,school,校舎,こうしゃ,school building
校,KOU,.,school,校庭,こうてい,schoolyard
校,KOU,.,school,登校,とうこう,going to school
校,KOU,.,school,母校,ぼこう,alma mater
校,KOU,.,school,転校,てんこう,changing schools
校,KOU,.,school,校正,こうせい,"proofreading, calibration"
校,KOU,.,school,校則,こうそく,school rules
校,KOU,.,school,校門,こうもん,school gate
校,KOU,.,school,専門学校,せんもんがっこう,"vocational school, technical school"
校,KOU,.,school,全校,ぜんこう,the whole school
校,KOU,.,school,将校,しょうこう,commissioned officer
校,KOU,.,school,開校,かいこう,opening a school
校,KOU,.,school,分校,ぶんこう,branch school
校,KOU,.,school,休校,きゅうこう,temporary closure of school
校,KOU,.,school,本校,ほんこう,main school
校,KOU,.,school,校閲,こうえつ,"revision, proofreading"
校,KOU,.,school,校章,こうしょう,school badge
校,KOU,.,school,閉校,へいこう,closing a school 
校,KOU,.,school,転校生,てんこうせい,transfer student
校,KOU,.,school,下校,げこう,leaving school 
右,"U, YUU",migi,right,左右,さゆう,left and right
右,"U, YUU",migi,right,右手,みぎて,right hand
右,"U, YUU",migi,right,右側,みぎがわ,right side
右,"U, YUU",migi,right,右足,みぎあし,right foot
右,"U, YUU",migi,right,右上,みぎうえ,upper right
右,"U, YUU",migi,right,右折,うせつ,turning to the right
右,"U, YUU",migi,right,右腕,みぎうで,right arm​See
右,"U, YUU",migi,right,右翼,うよく,right-wing politics
右,"U, YUU",migi,right,極右,きょくう,"far right, extreme right"
右,"U, YUU",migi,right,右派,うは,right wing​
右,"U, YUU",migi,right,右下,みぎした,lower right
南,NAN,minami,south,南極,なんきょく,south pole
南,NAN,minami,south,南北,なんぼく,north and south
南,NAN,minami,south,南瓜,かぼちゃ,pumpkin
南,NAN,minami,south,南極大陸,なんきょくたいりく,antartica
南,NAN,minami,south,南部,なんぶ,southern part
南,NAN,minami,south,南東,なんとう,southeast
南,NAN,minami,south,南側,みなみがわ,south side
南,NAN,minami,south,南方,なんぽう,"southward, southern direction"
南,NAN,minami,south,南口,みなみぐち,south exit
左,SA,hidari,left,左右,さゆう,left and right
左,SA,hidari,left,左利き,ひだりきき,left-hander​
左,SA,hidari,left,左手,ひだりて,left hand
左,SA,hidari,left,左側,ひだりがわ,left side
左,SA,hidari,left,左腕,さわん,left arm​
左,SA,hidari,left,左派,さは,left wing
左,SA,hidari,left,左足,ひだりあし,left foot
左,SA,hidari,left,左折,させつ,turning to the left
左,SA,hidari,left,左上,ひだりうえ,upper left
左,SA,hidari,left,左目,ひだりめ,left eye
左,SA,hidari,left,左肩,ひだりかた,left shoulder
左,SA,hidari,left,左記,さき,"undermentioned, the following, at left"
友,YUU,tomo,friend,友情,ゆうじょう,"friendship, fellowship, camaraderie"
友,YUU,tomo,friend,友達,ともだち,"friend, companion"
友,YUU,tomo,friend,友人,ゆうじん,friend
友,YUU,tomo,friend,親友,しんゆう,close friend
友,YUU,tomo,friend,交友,こうゆう,"friend, companion, acquaintance"
友,YUU,tomo,friend,旧友,きゅうゆう,old friend
友,YUU,tomo,friend,友好,ゆうこう,friendship
友,YUU,tomo,friend,友好的,ゆうこうてき,"friendly, amicable"
友,YUU,tomo,friend,悪友,あくゆう,"undesirable friend, bad company"
雨,U,"ame, ama",rain,梅雨,つゆ,rainy season
雨,U,"ame, ama",rain,雨戸,あまど,sliding storm shutter
雨,U,"ame, ama",rain,雨天,うてん,rainy weather
雨,U,"ame, ama",rain,雨具,あまぐ,rain gear
雨,U,"ame, ama",rain,雨季,うき,rainy season​
